frame_idx,ear,mar,pitch,yaw,roll,detected,video,camera,gender,glasses,action,label,subject,split,ear_norm,mar_norm,pitch_norm,yaw_norm,roll_norm
520,0.3495608060218235,0.3738355221491021,29.429300987468707,3.020111511888123,6.890121610135979,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,0.7108360613974605,0.35561441176322767,0.6902367456072038,-0.07799354901796157,-0.23247445627002647
521,0.3498037851861277,0.3711799051312661,29.960073006630576,2.4620569027970847,6.448296659636759,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,0.7139578770667003,0.301654490184853,0.7347867457414109,-0.1945337271843022,-0.3085681092010603
522,0.3593949529371989,0.3747229725218766,29.467886434728943,2.7264936989588566,6.601265655570916,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,0.8371859647808982,0.3736466627233576,0.693475389730412,-0.13931061669225753,-0.28222290241119824
523,0.3568412061715589,0.3742277520077494,30.133838500551292,2.264430985713521,6.302541946820743,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,0.8043752227937205,0.3635841951586327,0.7493716381208405,-0.23580452615632136,-0.3336708303523955
524,0.3650888028276268,0.3686643619479631,30.73262011007813,2.431561608535347,5.951839708483877,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,0.9103410019921656,0.25054075202668513,0.7996299784661066,-0.2009021487842717,-0.3940708018252364
525,0.3538343408496449,0.3706375949044692,30.5509927254372,2.3153206737808087,6.191399449553456,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,0.7657427774804564,0.29063519895702483,0.7843852034628835,-0.22517708357708854,-0.35281243519700517
526,0.35056996340193,0.3718470751595044,30.36170797363265,2.2270065337723604,5.496606795973124,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,0.7238017958503171,0.31521082837721637,0.7684977123859955,-0.24361998404511911,-0.4724736516603049
527,0.3614177382097345,0.3645022425959131,30.19742447076792,2.13357770413804,5.648754378545219,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,0.8631748711852474,0.16596996025661848,0.7547086846858754,-0.2631310001250528,-0.4462699134389678
528,0.3242838492587744,0.3655870380187258,29.99099828843678,2.2158114129362283,5.639968674124314,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,0.3860757062470553,0.18801209794078352,0.7373824389182899,-0.2459578939119718,-0.4477830383591507
529,0.3304371069466517,0.367895578764232,30.48774913450874,1.735159794418231,4.879570258273898,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,0.4651332514563043,0.23491971931515881,0.7790768942780857,-0.3463337788979684,-0.5787432593237014
530,0.3301553105799503,0.3643454058295539,30.37839796050354,2.0406508893181385,5.6367392417274695,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,0.4615127092768035,0.1627831680510752,0.769898575450541,-0.2825371789812428,-0.44833922991802955
531,0.3328416836863893,0.362985686303706,30.24323940076061,1.938410134172796,5.680641847839856,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,0.4960274450613333,0.13515480202895763,0.7585541306846039,-0.3038884152695818,-0.4407780687194392
532,0.3314111993035653,0.3630442073602469,30.06729120034499,1.923215027421869,5.853570189150439,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,0.47764846769637803,0.13634390105958694,0.7437860342719349,-0.3070616539081695,-0.41099534782339486
533,0.3442878634524411,0.3672343340757122,30.39561173372135,1.8401415032570652,4.875156994479175,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,0.6430888749947195,0.2214837790809301,0.771343402177418,-0.32441014122349,-0.5795033371851017
534,0.3527370059236171,0.3747600130402717,30.42714584900284,1.6517744102392462,4.996138989265199,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,0.7516441308895552,0.374399295145276,0.77399019739138,-0.3637473928532693,-0.55866711706727
535,0.3599229560055376,0.3691624756907637,30.027703415224863,2.026174707231742,5.179247275863309,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,0.8439697902865397,0.2606620075835329,0.7404632595800823,-0.2855602824769113,-0.527131147010691
536,0.3568634770355608,0.369616760246806,30.229590812143293,1.8855724153512137,4.84341121495909,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,0.8046613606294801,0.26989269064275057,0.7574085453809675,-0.31492267081564734,-0.5849707792706992
537,0.3589010114225062,0.3732644326943782,30.504985947159525,1.3186232297653686,4.524348979628571,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,0.8308397648313205,0.34401035064139873,0.7805236548046077,-0.43332032943736365,-0.6399215261020129
538,0.3668121679139675,0.3755301377730326,30.33645008544936,1.6083209164973895,5.429047597883158,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,0.9324829339794836,0.3900475870135101,0.7663777081632179,-0.3728219131961338,-0.4841090881967617
539,0.3871715015643888,0.3771905943139222,31.166061112968123,2.2485964905913804,4.736993640928057,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,1.1940612754276907,0.4237866782035916,0.8360105638018063,-0.2391112901407888,-0.6032986304591175
540,0.3695461433715649,0.3764647746488092,31.71781593027814,1.741637349630974,4.64367051879487,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,0.9676092685657648,0.4090386283355213,0.8823217412900721,-0.34498105207468327,-0.6193712792717738
541,0.3675374663644929,0.3861313061782061,32.24879066446225,1.0680403523297817,4.343524272075103,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,0.9418016262805684,0.6054544818858903,0.9268887561762668,-0.485650285513425,-0.6710642049443513
542,0.3781241049394339,0.3916302435235789,32.95678650822558,1.694666594382617,4.302116124548404,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,1.0778196024822286,0.7171882996494552,0.9863139213997099,-0.354790092437538,-0.6781957560322956
543,0.3745920659474796,0.3823371914688214,33.12819670445385,2.0656760583372256,4.531198864557546,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,1.032439683998174,0.5283612373394357,1.0007011234173144,-0.2773110996538496,-0.6387417992309659
544,0.3765294660232723,0.386142595828797,33.78692562742257,2.061917513315448,5.075655585914064,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,1.057331554589282,0.605683878164209,1.0559911020657797,-0.27809600761688497,-0.5449723080692289
545,0.3835526853380377,0.3859072525145504,34.07877268392008,1.1864410084381614,4.299397194454112,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,1.1475664361196671,0.600901898422608,1.080487092692156,-0.460924329785979,-0.6786640259267528
546,0.3746239804138553,0.3853217392543731,33.75541714233738,1.085265148681313,4.503957127288527,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,1.0328497236058594,0.5890047576112378,1.0533464581054774,-0.48205318085200843,-0.6434335290634368
547,0.3667772169993525,0.3878824279613615,33.3562666102852,1.034926511334873,4.153646739426148,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,0.9320338818428046,0.6410358151348564,1.0198440208734383,-0.4925655458955661,-0.70376601377716
548,0.3641509035889539,0.3839749098062109,32.89685256761896,0.954865637238397,4.018255272282307,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,0.8982907978199622,0.5616383072103825,0.9812834055366375,-0.5092848926751824,-0.7270839167136649
549,0.3686509796485753,0.3847580156485893,33.35303745445788,1.3067329478756575,4.429105191001476,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,0.9561081337052251,0.5775503643927615,1.0195729838041374,-0.43580341182267346,-0.6563249632266887
550,0.3588491100393545,0.3865962271988388,32.48679288026647,-0.1562025181336129,2.8468439495749247,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,0.8301729317238722,0.6149012890290075,0.9468653155336395,-0.7413125090995063,-0.9288311619266447
551,0.3839704112700682,0.3865625912544022,32.537754793617935,0.1196952938413889,4.202574174424315,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,1.1529334121885613,0.6142178347086652,0.9511427701934241,-0.6836959611139221,-0.6953394474337483
552,0.3925056366280355,0.38446449989783,32.000580259892274,-0.1302217229180788,4.263907107732378,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,1.262594667873988,0.5715863692885668,0.9060553792127165,-0.7358868635551513,-0.6847763342933232
553,0.4134042810334712,0.3798325711761895,30.89533446038079,-0.1026938478038136,4.138479121281908,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,1.5311021168875072,0.47746944320409346,0.8132873003785683,-0.7301381367852343,-0.7063782688559058
554,0.3784856011229806,0.3683352597256008,29.017690180326607,0.2671255604378743,4.319238783849897,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,1.0824641342609023,0.24385366951792511,0.6556884633854364,-0.6529076668209122,-0.6752467924378405
555,0.3451561161731998,0.3539052653793523,27.729368534720823,-0.0193140805776625,3.55509574771284,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,0.6542442551536989,-0.0493517731608743,0.54755403388919,-0.7127256958346418,-0.8068519336046753
556,0.3394781867170579,0.3551263687704459,26.20553808488993,0.7835109181310573,4.118002362018953,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,0.5812937649510497,-0.02453997131597173,0.4196523278955821,-0.545069400443946,-0.7099048949795485
557,0.3419693321667626,0.3490922508184877,24.511538449058538,1.2659402616356816,4.131921985548782,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,0.6133002002415548,-0.14714821237463513,0.2774675832611445,-0.4443222679432846,-0.7075075767642401
558,0.324605365512855,0.3444677813898246,22.6278858941928,1.3549311692206811,4.633946358855317,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,0.39020657270541337,-0.2411135718509023,0.11936444567567217,-0.4257380361204662,-0.6210460304388371
559,0.3060949560964036,0.3442281367586262,22.067054148853845,1.8161188644502773,5.446408394820005,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,0.1523833571807519,-0.24598295076333374,0.07229140220670525,-0.3294268592309422,-0.4811191111589644
560,0.2970728016828416,0.3393854241460794,21.07305839360539,1.981906633520771,5.540899948928871,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,0.036465998179155946,-0.34438282960300376,-0.011138977374429185,-0.2948049139400584,-0.4648452282215028
561,0.291944056844128,0.3403382803859578,21.212380511517164,1.6711200288927937,4.678391382382479,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,-0.029428524286907082,-0.3250215860072684,0.0005549329064265893,-0.3597073906601242,-0.6133914509702801
562,0.3009022593204178,0.338655990312477,20.303008008280987,2.4189483726051435,5.808504678740118,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,0.08566717512743102,-0.35920431635860256,-0.07577264970651593,-0.203536207778882,-0.41875679113810166
563,0.288988958020394,0.3394159374199351,19.387924249064373,2.6817952785613746,6.255043713182924,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,-0.06739586950558987,-0.34376282534286645,-0.1525796028316733,-0.1486451187141318,-0.3418512513566633
564,0.28530508319652,0.3379271083517651,19.802032755681257,2.8115332882494277,6.430048779855476,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,-0.11472658685997764,-0.3740145895176276,-0.1178216778481933,-0.12155155023949962,-0.311710864786129
565,0.2875863534005544,0.3356763012383333,19.323437569862385,2.9870606534804294,6.456817759213615,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,-0.08541664545361029,-0.4197491116693933,-0.15799224981264945,-0.08489565656198286,-0.30710055606025327
566,0.2871597758342747,0.3352195415081795,19.28660651990206,3.1593458639162173,6.313921561611314,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,-0.09089734802484303,-0.4290300882009199,-0.1610836397530355,-0.04891683156434404,-0.33171096715910114
567,0.2942052726115388,0.3360928662946008,19.10100391047261,3.19684717069044,6.590166161026813,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,-0.0003762438806862363,-0.4112848573670917,-0.17666207263283956,-0.041085323855704105,-0.2841345216726152
568,0.2930209656743757,0.3353859498395832,18.59895976895524,3.326628531903244,6.973607873037709,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,-0.015592313802616966,-0.4256488097815459,-0.2188008172623972,-0.013982702155212043,-0.2180959683494704
569,0.2818623908889542,0.3381820266672593,18.56461985762469,2.9438687305969085,6.23162372365571,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,-0.15895857202177693,-0.36883486208683786,-0.2216831151212789,-0.09391555229654389,-0.3458847776496411
570,0.2772536807245355,0.3385361169560399,17.98089873036768,3.222784702480853,6.387202548633558,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,-0.2181716475439807,-0.3616400429220485,-0.27067736379833407,-0.03566871313910536,-0.3190900909803935
571,0.289364948242503,0.3378771723682145,17.983957787605895,3.428010957911852,6.686873434697403,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,-0.06256511716424408,-0.37502924702969753,-0.2704206038421702,0.007189286746059739,-0.26747903467424267
572,0.2859670224892899,0.3394490579989625,18.08973962249916,3.3661531100231223,6.52843049963399,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,-0.10622193806767438,-0.3430898428175447,-0.2615418751440502,-0.005728668766718636,-0.2947669949772245
573,0.2869169890017879,0.3364104072785411,17.785840619906043,3.2973751387008328,6.440976594786048,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,-0.09401669259956323,-0.40483268957472596,-0.2870494379347327,-0.02009177392030675,-0.30982881318247485
574,0.2830051314557156,0.3382144574470754,17.334476296564123,3.38365205560757,6.339783877478775,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,-0.14427655013974724,-0.36817589570582343,-0.32493440537746143,-0.002074312718201585,-0.32725680927284384
575,0.2780373797246224,0.3387034641227712,17.3618728225657,3.6183355375309993,6.861528295670937,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,-0.2081026203274093,-0.3582396881523154,-0.3226348959968155,0.04693532603489732,-0.23739896255830276
576,0.2716367334688505,0.3373585884301762,17.10942871236442,3.8539006378437337,7.040465343108951,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,-0.29033863357467227,-0.385566439870537,-0.343823626256383,0.09612907573787567,-0.20658138747824578
577,0.2758694593433609,0.3373421079181007,17.43552329700699,3.9244571397768375,7.252616354557655,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,-0.2359562341764272,-0.3859013101222305,-0.3164530918930026,0.11086359664698668,-0.17004351107288432
578,0.2862221550397104,0.3388247803678335,17.465922721832126,3.920024359970786,7.431855551794981,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,-0.10294397472494687,-0.3557746432961568,-0.31390153617577005,0.10993788625959133,-0.13917389800371865
579,0.2781955870084404,0.3394484484014673,17.523108061466935,3.825628128730409,7.422722388924134,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,-0.20606996053526136,-0.3431022293299125,-0.30910172232644856,0.09022484486942524,-0.14074686423134244
580,0.2797692782922216,0.3354359686940711,17.07373419079774,3.413896874992043,7.21588207028141,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,-0.1858510494927347,-0.4246324684011886,-0.34681962243398307,0.004241801479683757,-0.17637010235123604
581,0.2786514668791505,0.3343465488971968,17.161328772462436,3.2676903250342777,7.50135027841756,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,-0.20021277962121387,-0.4467685695070513,-0.33946742886680875,-0.02629094048425603,-0.1272051135288253
582,0.2690766990233273,0.3377273791821285,17.163288018674123,3.3746342248244194,7.170733260693657,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,-0.32323016017413797,-0.37807291956225436,-0.3393029808253852,-0.003957532727537368,-0.1841458919329198
583,0.2698996948978152,0.3376092326917956,17.150115670214994,3.453433371290666,7.827115539923485,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,-0.3126562435831695,-0.3804735576476048,-0.3404085932247514,0.012498323776344411,-0.07109993269191127
584,0.2767200306353387,0.3374549940473929,17.393258312935377,3.578687050279962,7.7053075940212,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,-0.22502802642369424,-0.3836075581832347,-0.3200005755170187,0.03865541633970117,-0.0920784028965879
585,0.2782639755435157,0.3358081481518984,17.343271045563252,4.001689633193567,8.533805253496281,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,-0.205191299185817,-0.4170700924175431,-0.3241962239079291,0.12699228440691165,0.05061026437545651
586,0.2699365648113238,0.3341969748228521,17.447496565484748,4.030281177795329,8.378731875813617,True,11-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,11,test,-0.3121825359957545,-0.4498077898718816,-0.31544812348277396,0.13296314039064333,0.023902628767972712
0,0.3257963139016228,0.3373144404011145,16.677672936201162,2.3624579504274017,12.584809887337473,True,1-FemaleNoGlasses-Talking.avi,Mirror,Female,NoGlasses,Talking,Talking,1,train,0.40550797252690707,-0.3864634909776836,-0.3800627631957999,-0.21533326806301603,0.7482977541408532
1,0.3423056992845714,0.3391990529642055,16.673225741775152,2.2510195984445924,13.03176135075054,True,1-FemaleNoGlasses-Talking.avi,Mirror,Female,NoGlasses,Talking,Talking,1,train,0.6176218717807563,-0.3481697364840949,-0.3804360355333064,-0.23860526543222213,0.8252743248291842
2,0.3499489325906261,0.3417031257126475,16.673734384132047,1.9903383954230525,12.41885644961245,True,1-FemaleNoGlasses-Talking.avi,Mirror,Female,NoGlasses,Talking,Talking,1,train,0.7158227424884336,-0.29728906798974225,-0.3803933429718113,-0.29304408441129853,0.7197162915532574
3,0.353636220132525,0.343654474512584,16.683901936763334,2.000957144398643,12.556791749855904,True,1-FemaleNoGlasses-Talking.avi,Mirror,Female,NoGlasses,Talking,Talking,1,train,0.7631973067160104,-0.2576392888576473,-0.37953993613283804,-0.290826539967871,0.7434723081652751
4,0.3543468426619188,0.3425073817555324,16.624489985754074,2.147170282565044,12.94031016220317,True,1-FemaleNoGlasses-Talking.avi,Mirror,Female,NoGlasses,Talking,Talking,1,train,0.7723274416126755,-0.28094725638380225,-0.38452663914257,-0.2602924221690296,0.8095240712647551
5,0.3582097092090613,0.344968071784729,16.47830329298681,2.047571722539993,12.97724760629417,True,1-FemaleNoGlasses-Talking.avi,Mirror,Female,NoGlasses,Talking,Talking,1,train,0.8219578588938615,-0.2309480885398134,-0.39679672299643426,-0.281091881113265,0.8158856519035222
6,0.3434962821095048,0.3412914903176664,16.236021678024837,1.9847030021653536,13.016380156760285,True,1-FemaleNoGlasses-Talking.avi,Mirror,Female,NoGlasses,Talking,Talking,1,train,0.6329185748089693,-0.3056531556887138,-0.4171324709058959,-0.2942209400874112,0.8226252864807684
7,0.3561746166220574,0.3440067173983777,16.432028721336373,2.340243586434828,13.132537977592396,True,1-FemaleNoGlasses-Talking.avi,Mirror,Female,NoGlasses,Talking,Talking,1,train,0.7958108271322888,-0.25048200737981785,-0.4006807487152214,-0.21997235874584947,0.8426306594087499
8,0.3530877719200352,0.3416986258752224,16.27231032841547,2.634665821278683,13.296393843578295,True,1-FemaleNoGlasses-Talking.avi,Mirror,Female,NoGlasses,Talking,Talking,1,train,0.7561508003687684,-0.29738050093091717,-0.4140866069164456,-0.15848730128754338,0.8708508660379974
9,0.3482839526324538,0.3415539773194234,15.90880747155744,2.897323387237718,13.995827536907372,True,1-FemaleNoGlasses-Talking.avi,Mirror,Female,NoGlasses,Talking,Talking,1,train,0.6944309472813152,-0.30031963886945123,-0.44459697999033454,-0.10363575264885143,0.9913113892572444
10,0.3575187413934347,0.3457910191351165,15.990657921520972,2.9771121632744464,13.589995853915676,True,1-FemaleNoGlasses-Talking.avi,Mirror,Female,NoGlasses,Talking,Talking,1,train,0.8130802493262244,-0.21422648516410267,-0.4377269163373593,-0.08697322890383627,0.9214167054031646
11,0.3429330305646282,0.351237327642643,16.06370626280987,2.9242250014163185,13.213366284134112,True,1-FemaleNoGlasses-Talking.avi,Mirror,Female,NoGlasses,Talking,Talking,1,train,0.6256818740673462,-0.10356204146459659,-0.43159565188343646,-0.09801780978400751,0.8565513786846513
12,0.3468842876548705,0.3541370208172917,15.777579585926032,2.9371953595424287,12.988738132647883,True,1-FemaleNoGlasses-Talking.avi,Mirror,Female,NoGlasses,Talking,Talking,1,train,0.6764479400913028,-0.044642696071602345,-0.4556115062114464,-0.09530917191546598,0.8178646169288482
13,0.3587306780010748,0.3567299881334544,15.948388355920022,3.1072630705098185,13.006096420170886,True,1-FemaleNoGlasses-Talking.avi,Mirror,Female,NoGlasses,Talking,Talking,1,train,0.8286513074566213,0.0080442358525809,-0.4412747845090251,-0.059793433825310646,0.8208541617808535
14,0.3610854815354767,0.3551116419578356,15.701338254855068,3.24972838236059,13.09288813916943,True,1-FemaleNoGlasses-Talking.avi,Mirror,Female,NoGlasses,Talking,Talking,1,train,0.8589060109524052,-0.02483920785806827,-0.462010772161462,-0.0300419855707122,0.8358019345023823
15,0.3611621628229858,0.3548713629002231,15.36680501878742,3.405354771050326,13.140640089401684,True,1-FemaleNoGlasses-Talking.avi,Mirror,Female,NoGlasses,Talking,Talking,1,train,0.8598912182460794,-0.029721477785779226,-0.4900895991788397,0.002457928899714201,0.8440260520485902
16,0.3504324630308514,0.3524125665938798,15.098889004485786,3.425606384500167,12.614902702221745,True,1-FemaleNoGlasses-Talking.avi,Mirror,Female,NoGlasses,Talking,Talking,1,train,0.7220351801234561,-0.0796821667617802,-0.5125769535272121,0.0066871326391914785,0.7534805130795105
17,0.3490964312364135,0.3510415592282566,14.85713633915604,3.6466289917148416,13.102477887222904,True,1-FemaleNoGlasses-Talking.avi,Mirror,Female,NoGlasses,Talking,Talking,1,train,0.7048697371422753,-0.1075398922679556,-0.5328683043973876,0.052843930923757325,0.8374535364756356
18,0.3535010840559767,0.3512735695523301,14.71733726091472,3.729948973815429,13.153084572658068,True,1-FemaleNoGlasses-Talking.avi,Mirror,Female,NoGlasses,Talking,Talking,1,train,0.7614610676337165,-0.10282563610515218,-0.5446022480296225,0.0702438867715097,0.8461693130589687
19,0.3535589754095774,0.3517925139380125,15.144230911440484,3.671212584352042,13.214287569090237,True,1-FemaleNoGlasses-Talking.avi,Mirror,Female,NoGlasses,Talking,Talking,1,train,0.762204860358915,-0.09228111926899403,-0.5087712104058871,0.057977794562254215,0.8567100477177665
20,0.3483621317805666,0.3490440623615016,14.818770322075622,3.453398348048271,13.099476121898768,True,1-FemaleNoGlasses-Talking.avi,Mirror,Female,NoGlasses,Talking,Talking,1,train,0.6954353992074097,-0.1481273616052997,-0.5360885307928571,0.012491009770076568,0.8369365550591331
21,0.348997055838649,0.3471878479572881,14.614759036487689,3.474676962522865,12.576144156488764,True,1-FemaleNoGlasses-Talking.avi,Mirror,Female,NoGlasses,Talking,Talking,1,train,0.7035929541112425,-0.18584408920995618,-0.5532120837915135,0.016934685140917408,0.7468052917644069
22,0.3357928528727485,0.3496482117766983,14.163822232274486,3.615042553394904,12.224132097312872,True,1-FemaleNoGlasses-Talking.avi,Mirror,Female,NoGlasses,Talking,Talking,1,train,0.5339443019858195,-0.1358515496765902,-0.5910611676975182,0.046247642514919654,0.6861797353575008
23,0.3411597628930342,0.3516724820646599,13.863571947485116,3.5864044269122144,12.18665094815261,True,1-FemaleNoGlasses-Talking.avi,Mirror,Female,NoGlasses,Talking,Talking,1,train,0.6028987896872889,-0.09472006676387351,-0.6162624777605168,0.04026705870058835,0.6797245146814511
24,0.336688550066514,0.3483305380377269,13.421462847568876,3.719454362391148,12.85763588887808,True,1-FemaleNoGlasses-Talking.avi,Mirror,Female,NoGlasses,Talking,Talking,1,train,0.5454522909214072,-0.1626255803983542,-0.6533706141157529,0.06805226633643377,0.7952854288937967
25,0.3302782886396208,0.3478442467430425,12.867802927063597,3.2530511649497886,12.098016136282762,True,1-FemaleNoGlasses-Talking.avi,Mirror,Female,NoGlasses,Talking,Talking,1,train,0.46309274118921623,-0.1725066136758107,-0.6998416951869896,-0.02934807915251425,0.6644593138266532
26,0.3296206532811223,0.3480099532798718,12.665146671508792,3.1735662147918533,12.019756426723326,True,1-FemaleNoGlasses-Talking.avi,Mirror,Female,NoGlasses,Talking,Talking,1,train,0.45464338968747026,-0.16913959513651136,-0.7168515146315431,-0.04594715404956852,0.6509809732056209
27,0.3253720313143793,0.3524129131203579,12.743663938620235,3.1593571514421224,12.070465477043731,True,1-FemaleNoGlasses-Talking.avi,Mirror,Female,NoGlasses,Talking,Talking,1,train,0.40005675602924895,-0.07967512563293677,-0.7102612194877337,-0.04891447435725605,0.6597143796625974
28,0.321796105568905,0.3494218519877992,12.693469057027016,3.1987362405273405,11.998479316918242,True,1-FemaleNoGlasses-Talking.avi,Mirror,Female,NoGlasses,Talking,Talking,1,train,0.354112977038046,-0.14045099168025954,-0.7144742938416635,-0.040690823869905884,0.6473165060743414
29,0.3255819771209881,0.3501632845761395,12.662884643338842,3.01537851100994,11.604129213533437,True,1-FemaleNoGlasses-Talking.avi,Mirror,Female,NoGlasses,Talking,Talking,1,train,0.40275415648594765,-0.12538570024185197,-0.7170413764773765,-0.07898195545098671,0.5793992463850118
30,0.328300645897589,0.3460342012205673,12.653120422220187,3.210047204593552,12.292945091055117,True,1-FemaleNoGlasses-Talking.avi,Mirror,Female,NoGlasses,Talking,Talking,1,train,0.437683829614792,-0.20928522813341766,-0.7178609299512643,-0.03832872212209227,0.6980311078457484
31,0.3272816963497869,0.3429936690373673,12.649287972321106,2.988743657762045,12.089245376875756,True,1-FemaleNoGlasses-Talking.avi,Mirror,Female,NoGlasses,Talking,Talking,1,train,0.42459228461091286,-0.2710663046440998,-0.7181826041114583,-0.08454418984951598,0.6629487628233559
32,0.3229292286898947,0.3459575176240729,12.487168248866604,2.9570763040662777,11.74648903186253,True,1-FemaleNoGlasses-Talking.avi,Mirror,Female,NoGlasses,Talking,Talking,1,train,0.3686714332102585,-0.21084337481849805,-0.731790016410736,-0.09115737605323249,0.6039172791376195
33,0.3242679327759181,0.3501843088412258,12.453318909085468,2.585989586380875,11.020415884723375,True,1-FemaleNoGlasses-Talking.avi,Mirror,Female,NoGlasses,Talking,Talking,1,train,0.38587121000672,-0.12495850472093104,-0.7346311384694566,-0.16865250195974452,0.4788687548328612
